timestamp,entry_timestamp,exit_timestamp,direction,entry_price,exit_price,sl,tp,result,R_multiple,position_size,gross_pnl,commission,pnl,equity_before,equity_after,ema50,ema200,rsi,atr,reason,exit_reason,bars_held
2026-03-02 13:20:00+00:00,2026-03-02 13:25:00+00:00,2026-03-02 13:45:00+00:00,BUY,5405.63,5393.125,5390.804,5435.2821,LOSS,-0.8441767842143691,16.862223513243958,-210.86210503311753,0.18209102047476072,-211.0441960535923,5000.0,4788.955803946407,5368.648460086929,5276.027871414203,58.93144365668753,9.884026654952297,trend_breakout_momentum_volatility,max_hold_4,4
2026-03-03 15:00:00+00:00,2026-03-03 15:05:00+00:00,2026-03-03 15:25:00+00:00,SELL,5032.935,5040.44,5074.3505,4950.104,LOSS,-0.18145561902657817,5.781599836314984,-43.390906771549844,0.05824022325113945,-43.449146994800984,4788.955803946407,4745.506656951607,5238.699810252463,5282.568691354133,23.648610578406856,27.610326665792112,trend_breakout_momentum_volatility,max_hold_4,4
2026-03-04 12:35:00+00:00,2026-03-04 12:40:00+00:00,2026-03-04 13:00:00+00:00,SELL,5167.495,5171.385,5178.7199,5145.0452,LOSS,-0.3474725583460099,21.1383342508287,-82.22812023573056,0.2185467012192078,-82.44666693694977,4745.506656951607,4663.059990014657,5170.012285439905,5208.086342598659,30.985556790769337,7.483255461603785,trend_breakout_momentum_volatility,max_hold_4,4
2026-03-04 14:45:00+00:00,2026-03-04 14:50:00+00:00,2026-03-04 15:10:00+00:00,SELL,5155.775,5151.2,5175.4526,5116.4197,WIN,0.2319735148023976,11.848621689277522,54.207444228442505,0.12212344753584117,54.08532078090666,4663.059990014657,4717.145310795564,5171.8012198701135,5205.342925704098,37.76046109015092,13.118431584422236,trend_breakout_momentum_volatility,max_hold_4,4
2026-03-04 15:10:00+00:00,2026-03-04 15:15:00+00:00,2026-03-04 15:30:00+00:00,SELL,5134.455,5156.8574,5156.8074,5089.7502,LOSS,-1.002697310280384,10.551772749589402,-236.38485417726173,0.10859158956016336,-236.4934457668219,4717.145310795564,4480.651865028742,5169.42226024919,5204.0680495732295,32.705733632558214,14.90158864847022,trend_breakout_momentum_volatility,stop_loss_hit,3
2026-03-04 15:35:00+00:00,2026-03-04 15:40:00+00:00,2026-03-04 16:00:00+00:00,SELL,5152.96,5151.645,5173.6044,5111.6712,WIN,0.06319852169189721,10.851980284867393,14.270354074596279,0.11182537030334597,14.158528704292932,4480.651865028742,4494.810393733034,5168.905897102163,5203.592297836183,44.68961478948679,13.762931579952626,trend_breakout_momentum_volatility,max_hold_4,4
2026-03-05 13:05:00+00:00,2026-03-05 13:10:00+00:00,2026-03-05 13:20:00+00:00,SELL,5148.94,5157.7733,5157.7233,5131.3733,LOSS,-1.0068660381121557,25.58715088561226,-226.0198772309268,0.2637194292391597,-226.28359666016595,4494.810393733034,4268.526797072868,5162.4374982648005,5178.810401310844,33.10988138169299,5.855556712595254,trend_breakout_momentum_volatility,sl_and_tp_same_candle_sl_first,2
2026-03-05 13:45:00+00:00,2026-03-05 13:50:00+00:00,2026-03-05 14:10:00+00:00,SELL,5119.88,5121.255,5139.0107,5081.6187,LOSS,-0.07240946079482671,11.156242619243152,-15.339833601459333,0.11425258675642272,-15.454086188215756,4268.526797072868,4253.072710884652,5159.486199978558,5177.562357692471,34.89594076171815,12.753776645523356,trend_breakout_momentum_volatility,max_hold_4,4
2026-03-05 14:10:00+00:00,2026-03-05 14:15:00+00:00,2026-03-05 14:35:00+00:00,SELL,5112.905,5122.58,5132.1357,5074.4436,LOSS,-0.5036345767159179,11.058040239732867,-106.98653931941749,0.11318440500318214,-107.09972372442067,4253.072710884652,4145.972987160231,5156.101344155524,5176.33352285784,35.62311923140539,12.820453469994474,trend_breakout_momentum_volatility,max_hold_4,4
2026-03-05 15:00:00+00:00,2026-03-05 15:05:00+00:00,2026-03-05 15:25:00+00:00,SELL,5097.21,5079.125,5119.9923,5051.6453,WIN,0.7933697249947014,9.099091392598565,164.55706783514538,0.09259540220669951,164.46447243293866,4145.972987160231,4310.4374595931695,5150.501454934778,5174.277475073577,34.79620513494098,15.188230737458294,trend_breakout_momentum_volatility,max_hold_4,4
