timestamp,entry_timestamp,exit_timestamp,direction,entry_price,exit_price,sl,tp,result,R_multiple,position_size,gross_pnl,commission,pnl,equity_before,equity_after,ema50,ema200,rsi,atr,reason,exit_reason,bars_held
2025-12-22 06:55:00+00:00,2025-12-22 07:00:00+00:00,2025-12-22 07:15:00+00:00,BUY,4419.505,4413.0016,4413.0516,4432.4117,LOSS,-1.009116552440647,23.243661446321266,-151.16218307231946,0.20529979377757582,-151.36748286609705,3000.0,2848.632517133903,4375.70562780652,4345.7289578679465,77.88550279381032,4.30224817337575,trend_breakout_momentum_volatility,stop_loss_hit,3
2025-12-30 08:25:00+00:00,2025-12-30 08:30:00+00:00,2025-12-30 08:55:00+00:00,SELL,4353.65,4362.5801,4362.5301,4335.8899,LOSS,-1.0066121500321032,16.039505238264834,-143.23360111861376,0.13980401756226196,-143.37340513617602,2848.632517133903,2705.259111997727,4365.135426592528,4421.016087614066,34.70397052663764,5.920034055119583,trend_breakout_momentum_volatility,stop_loss_hit,5
2025-12-30 20:40:00+00:00,2025-12-30 20:45:00+00:00,2025-12-30 21:45:00+00:00,SELL,4349.08,4348.965,4357.7223,4331.7954,WIN,0.012300164885973013,15.651232913318152,1.799891785028171,0.13613512818552237,1.6637566568426487,2705.259111997727,2706.9228686545694,4368.914388424138,4402.466476973373,40.58888432399128,5.761546341599991,trend_breakout_momentum_volatility,max_hold_12,12
2025-12-31 20:50:00+00:00,2025-12-31 20:55:00+00:00,2025-12-31 21:55:00+00:00,SELL,4310.6,4317.685,4318.9976,4293.8048,LOSS,-0.8447230347637652,16.117281654835256,-114.19094052452304,0.13906449954319022,-114.33000502406624,2706.9228686545694,2592.592863630503,4325.164072676959,4357.985661812811,42.99794102959276,5.5983858953917345,trend_breakout_momentum_volatility,max_hold_12,12
2026-01-09 08:05:00+00:00,2026-01-09 08:10:00+00:00,2026-01-09 08:40:00+00:00,BUY,4474.325,4468.935,4468.985,4485.0049,LOSS,-1.0110381259093895,24.2753509439805,-130.84341072873795,0.21710077581412235,-131.06051150455207,2592.592863630503,2461.532352125951,4464.5446024120765,4453.720294129952,58.40509337127602,3.5599799286298714,trend_breakout_momentum_volatility,stop_loss_hit,6
2026-01-21 20:40:00+00:00,2026-01-21 20:45:00+00:00,2026-01-21 21:45:00+00:00,BUY,4820.34,4835.145,4800.3597,4860.3006,WIN,0.7404966091942724,6.159898332625425,91.19729481451562,0.05947680595218979,91.13781800856343,2461.532352125951,2552.6701701345146,4832.233951054709,4778.403601034109,57.013360208162005,13.320200102917475,trend_breakout_momentum_volatility,max_hold_12,12
2026-01-26 07:05:00+00:00,2026-01-26 07:10:00+00:00,2026-01-26 08:10:00+00:00,BUY,5088.285,5091.275,5073.8147,5117.2257,WIN,0.205926174307593,8.820357014615142,26.37286747369735,0.08978735345169572,26.283080120245657,2552.6701701345146,2578.9532502547604,5039.5584551590155,4947.365555766245,56.29638462617983,9.646889069247404,trend_breakout_momentum_volatility,max_hold_12,12
2026-01-27 20:50:00+00:00,2026-01-27 20:55:00+00:00,2026-01-27 21:55:00+00:00,BUY,5176.515,5176.72,5159.058,5211.429,WIN,0.011150078041800874,7.3865933519386635,1.5142516371468886,0.0764751368220587,1.43777650032483,2578.9532502547604,2580.391026755085,5089.139783724309,5049.505440639801,88.49710048299332,11.637991188355212,trend_breakout_momentum_volatility,max_hold_12,12
2026-01-28 08:50:00+00:00,2026-01-28 08:55:00+00:00,2026-01-28 09:15:00+00:00,BUY,5293.41,5280.6474,5280.6974,5318.8353,LOSS,-1.0047648715753836,10.148925456671595,-129.52699761058668,0.10731532000558938,-129.63431293059227,2580.391026755085,2450.7567138244926,5218.886789551801,5114.125227002077,58.60065346090445,8.475087790562808,trend_breakout_momentum_volatility,stop_loss_hit,4
2026-01-30 09:10:00+00:00,2026-01-30 09:15:00+00:00,2026-01-30 10:15:00+00:00,SELL,5028.355,5038.85,5076.2899,4932.4852,LOSS,-0.21915288979828573,2.5563397432217907,-26.82878560511474,0.025735196244661127,-26.8545208013594,2450.7567138244926,2423.9021930231333,5236.407311146915,5304.814489533085,28.19669044926502,31.956585847958923,trend_breakout_momentum_volatility,max_hold_12,12
