timestamp,entry_timestamp,exit_timestamp,direction,entry_price,exit_price,sl,tp,result,R_multiple,position_size,gross_pnl,commission,pnl,equity_before,equity_after,ema50,ema200,rsi,atr,reason,exit_reason,bars_held
2025-12-17 13:30:00+00:00,2025-12-17 13:35:00+00:00,2025-12-17 14:00:00+00:00,BUY,4332.42,4343.7812,4326.7144,4343.8312,WIN,1.989716019122152,26.289996634521568,298.6855001682616,0.22809729993883612,298.4574028683228,3000.0,3298.457402868323,4318.91797182204,4309.239711897854,71.51573138412844,3.803728140029099,trend_breakout_momentum_volatility,take_profit_hit,5
2025-12-17 14:00:00+00:00,2025-12-17 14:05:00+00:00,2025-12-17 14:15:00+00:00,BUY,4344.7,4337.7957,4337.8457,4358.4086,LOSS,-1.0085613969139215,24.061181020787686,-166.12592919446425,0.20891110043283803,-166.33484029489708,3298.457402868323,3132.1225625734255,4320.563629505851,4309.854589759336,75.75377787218714,4.569542118511165,trend_breakout_momentum_volatility,stop_loss_hit,2
2025-12-17 14:30:00+00:00,2025-12-17 14:35:00+00:00,2025-12-17 15:35:00+00:00,BUY,4337.39,4347.575,4328.6771,4354.8158,WIN,1.1679621976261914,17.974093465248245,183.0661419435442,0.15610437265240973,182.9100375708918,3132.1225625734255,3315.0326001443173,4321.165907129392,4310.221538057461,59.133396660001154,5.808586987765073,trend_breakout_momentum_volatility,max_hold_12,12
2025-12-22 13:00:00+00:00,2025-12-22 13:05:00+00:00,2025-12-22 13:15:00+00:00,BUY,4418.1,4426.328,4413.961,4426.378,WIN,1.985782897400281,40.046407295563434,329.5009396496332,0.3541875650847073,329.1467520845485,3315.0326001443173,3644.179352228866,4397.6199180372905,4359.753361933346,69.43815017138695,2.759325845535192,trend_breakout_momentum_volatility,take_profit_hit,2
2025-12-22 13:30:00+00:00,2025-12-22 13:35:00+00:00,2025-12-22 14:35:00+00:00,BUY,4421.445,4415.2755,4415.3255,4433.684,LOSS,-1.0096146152283727,29.775097933763195,-183.69772250814137,0.26311421804498714,-183.96083672618636,3644.179352228866,3460.2185155026796,4399.494153482327,4360.986838343666,60.54513064341724,4.079672394177175,trend_breakout_momentum_volatility,stop_loss_hit,12
2025-12-22 14:45:00+00:00,2025-12-22 14:50:00+00:00,2025-12-22 15:00:00+00:00,BUY,4426.795,4418.7261,4418.7761,4442.8329,LOSS,-1.0073383099002613,21.575266337180636,-174.08968909200192,0.1908444726011071,-174.28053356460302,3460.2185155026796,3285.9379819380765,4404.077723464898,4364.097778561944,58.72748952452302,5.345964929510802,trend_breakout_momentum_volatility,stop_loss_hit,2
2025-12-22 15:35:00+00:00,2025-12-22 15:40:00+00:00,2025-12-22 16:40:00+00:00,BUY,4425.555,4436.855,4416.7161,4443.2327,WIN,1.277441720505005,18.588004245194888,210.0444479706887,0.1647345147026576,209.87971345598606,3285.9379819380765,3495.8176953940624,4405.636520025646,4365.687116085063,57.26663327448949,5.89257806377557,trend_breakout_momentum_volatility,max_hold_12,12
2025-12-23 13:10:00+00:00,2025-12-23 13:15:00+00:00,2025-12-23 13:25:00+00:00,BUY,4494.64,4490.1299,4490.1799,4503.5602,LOSS,-1.013224964523557,39.18983246584422,-176.7503763930114,0.3521116268121711,-177.10248801982357,3495.8176953940624,3318.715207374239,4478.442612790078,4425.684445936655,65.66972465672212,2.973405324319628,trend_breakout_momentum_volatility,stop_loss_hit,2
2025-12-23 13:30:00+00:00,2025-12-23 13:35:00+00:00,2025-12-23 13:40:00+00:00,BUY,4491.885,4486.0196,4486.0696,4503.5158,LOSS,-1.0101416706533584,28.53383555724898,-167.36245214657401,0.2561740534120001,-167.618626199986,3318.715207374239,3151.096581174253,4478.877804445369,4426.319824584051,56.58719954935795,3.8769355078064205,trend_breakout_momentum_volatility,stop_loss_hit,1
2025-12-26 13:35:00+00:00,2025-12-26 13:40:00+00:00,2025-12-26 13:55:00+00:00,BUY,4524.255,4517.7861,4517.8361,4537.0927,LOSS,-1.0091981932856546,24.545556744149323,-158.78210689593487,0.22194193354810665,-159.00404882948297,3151.096581174253,2992.09253234477,4508.910538758502,4485.905416608047,69.13136436874856,4.279249144790531,trend_breakout_momentum_volatility,stop_loss_hit,3
