timestamp,entry_timestamp,exit_timestamp,direction,entry_price,exit_price,sl,tp,result,R_multiple,position_size,gross_pnl,commission,pnl,equity_before,equity_after,ema50,ema200,rsi,atr,reason,exit_reason,bars_held
2026-02-17 10:45:00+00:00,2026-02-17 10:50:00+00:00,2026-02-17 11:15:00+00:00,SELL,4916.085,4925.6136,4925.5636,4897.1277,LOSS,-1.0063133202766397,26.375088023776193,-251.3187544011908,0.2595756679691328,-251.57833006915993,5000.0,4748.42166993084,4939.649496440733,4977.449685184275,40.93122477102535,6.319094234545214,trend_breakout_momentum_volatility,stop_loss_hit,5
2026-02-17 13:15:00+00:00,2026-02-17 13:20:00+00:00,2026-02-17 13:25:00+00:00,SELL,4913.03,4922.4676,4922.4176,4894.2548,LOSS,-1.0063738908675055,25.29094161016145,-238.68563057704537,0.24874899534852002,-238.93437957239388,4748.42166993084,4509.487290358446,4936.401691109248,4972.887220558339,30.639225101435777,6.258395783391221,trend_breakout_momentum_volatility,stop_loss_hit,1
2026-02-17 13:30:00+00:00,2026-02-17 13:35:00+00:00,2026-02-17 13:45:00+00:00,SELL,4912.01,4922.775,4922.725,4890.5801,LOSS,-1.0055842222167963,21.042926054655823,-226.52651082065108,0.20695265293028053,-226.73346347358137,4509.487290358446,4282.753826884865,4935.748683614767,4972.35849199557,34.24147565398147,7.143314699748718,trend_breakout_momentum_volatility,stop_loss_hit,2
2026-02-17 13:50:00+00:00,2026-02-17 13:55:00+00:00,2026-02-17 14:00:00+00:00,SELL,4916.855,4894.2988,4928.1581,4894.2488,WIN,1.9947084355137352,18.945018298478953,427.3281317735587,0.18587248776016185,427.14225928579856,4282.753826884865,4709.896086170664,4935.211088178894,4971.857810483176,41.82150258625033,7.5354089738527135,trend_breakout_momentum_volatility,take_profit_hit,1
2026-02-17 14:40:00+00:00,2026-02-17 14:45:00+00:00,2026-02-17 15:45:00+00:00,SELL,4870.485,4868.385,4892.7028,4826.0494,WIN,0.09408039814972381,10.599367052069653,22.258670809340487,0.10322585780238958,22.155444951538097,4709.896086170664,4732.051531122202,4927.644301283106,4968.414702534499,30.606995057988147,14.81187842957409,trend_breakout_momentum_volatility,max_hold_12,12
2026-02-18 08:40:00+00:00,2026-02-18 08:45:00+00:00,2026-02-18 09:45:00+00:00,SELL,4921.39,4920.81,4928.1616,4907.8468,WIN,0.08419850663014897,34.94047369150134,20.265474741036456,0.3438911301664944,19.921583610869963,4732.051531122202,4751.973114733071,4914.017036317545,4934.9396315363565,32.91992705397708,4.5143936063973,trend_breakout_momentum_volatility,max_hold_12,12
2026-02-18 10:30:00+00:00,2026-02-18 10:35:00+00:00,2026-02-18 11:35:00+00:00,SELL,4917.11,4913.195,4924.1257,4903.0786,WIN,0.556631072799725,33.86659350753209,132.58771358195608,0.33291894349006024,132.25479463846602,4751.973114733071,4884.227909371537,4915.348727810283,4933.889287102805,42.28807234152912,4.677148996080962,trend_breakout_momentum_volatility,max_hold_12,12
2026-02-19 07:05:00+00:00,2026-02-19 07:10:00+00:00,2026-02-19 07:25:00+00:00,BUY,5021.035,5015.3571,5015.4071,5032.2908,LOSS,-1.0106676585477956,43.39307691087371,-246.38104931411127,0.4355099348050634,-246.81655924891632,4884.227909371537,4637.41135012262,4980.2377078837,4957.473673181736,88.69174021994456,3.7519256196892066,trend_breakout_momentum_volatility,stop_loss_hit,3
2026-02-19 07:25:00+00:00,2026-02-19 07:30:00+00:00,2026-02-19 08:00:00+00:00,BUY,5018.16,5012.5468,5012.5968,5029.2863,LOSS,-1.0107907620505892,41.679671156542355,-233.954551063954,0.4180765626707652,-234.37262762662476,4637.41135012262,4403.038722495996,4983.140979096027,4958.672047267888,76.7293965943487,3.7087715437302955,trend_breakout_momentum_volatility,stop_loss_hit,6
2026-02-19 08:10:00+00:00,2026-02-19 08:15:00+00:00,2026-02-19 09:15:00+00:00,BUY,5011.85,5019.485,5006.2552,5023.0396,WIN,1.362866767654518,39.34937581534534,300.4324843501345,0.39472677084462726,300.03775757928986,4403.038722495996,4703.076480075286,4986.460170369379,4960.263689231533,55.11291709056472,3.729867485199019,trend_breakout_momentum_volatility,max_hold_12,12
